0.15,0.006,0.5,4829.42002300027,345.72713000009077,319.5651160000752
0.15,0.016,0.5,4511.859879999797,867.0517519995257,814.3889799997053
0.15,0.01,0.5,4724.597642999725,543.4528429998827,508.12313099979394
0.15,0.03,0.5,2830.7078260000594,2440.625139999614,2177.17022899939
0.15,0.02,0.5,4271.881936000011,1146.5381159998738,1072.566329999955
0.15,0.002,0.5,4919.742929997767,148.2150379999973,124.5731489999174
0.15,0.004,0.5,4879.042793000763,246.83353199990108,224.34627099995433
0.15,0.012,0.5,4667.938518000617,645.1138430000569,604.5934189999005
0.15,0.008,0.5,4787.678861999918,443.68027899982616,413.42502499984755
0.15,0.014,0.5,4593.901996000455,751.8836150000889,706.6827640002665
0.15,0.018,0.5,4415.128024000278,996.0026499997333,934.1841179995481
0.15,0.026,0.5,3019.3055110004802,2417.3932689996254,1994.7892599991449
0.15,0.028,0.5,2919.784904000367,2384.156653999576,2106.117095999254
0.15,0.022,0.5,4049.688592999759,1381.304076000286,1257.251336000087
0.15,0.024,0.5,3415.195251999197,2023.8867579992468,1662.8832800000557
0.15,0.032,0.5,2779.895281000334,2450.308106999662,2223.0947869996385
0.15,0.034,0.5,2764.1823920000384,2442.775530999605,2236.42462299952
0.15,0.036,0.5,2740.123491000092,2460.1655359995684,2261.8505279996857
0.15,0.038,0.5,2728.4065530003377,2473.678052999795,2274.968094999517
0.15,0.04,0.5,2716.7162460003215,2468.9248629994904,2288.0650169997766
