0.02,0.018,0.5,3515.828218999766,2017.7356349995298,1362.029238000315
0.02,0.014,0.5,4247.7556680001335,656.3862290001332,493.01824199982735
0.02,0.02,0.5,3099.604335000303,2357.7964089996904,1917.252924999235
0.02,0.03,0.5,2818.2729980002737,2422.4678399996346,2184.058692999545
0.02,0.028,0.5,2833.332419000012,2463.6552659995864,2157.5388279992508
0.02,0.004,0.5,4797.703040001016,131.7822139999268,111.15120799994844
0.02,0.002,0.5,4875.077954002283,70.5763370000143,58.16995700001129
0.02,0.012,0.5,4413.079672999832,464.98701799980944,380.52511799993636
0.02,0.006,0.5,4700.055069000181,195.7724199999313,166.3419809999743
0.02,0.016,0.5,3896.1294009999588,1450.5308430005236,703.9463800001673
0.02,0.026,0.5,2857.377386000096,2469.7057799997365,2128.6737439993535
0.02,0.008,0.5,4633.696567000745,262.26213899993513,226.715186999935
0.02,0.01,0.5,4506.025684000574,370.96723900002223,297.4112490000299
0.02,0.024,0.5,2974.0489610005184,2351.9664049996272,2045.5585469995146
0.02,0.022,0.5,3021.6721890004515,2458.5781599998145,1937.9581209993119
0.02,0.032,0.5,2780.916795000027,2477.2537299996716,2210.0617099996207
0.02,0.034,0.5,2766.5329440004093,2451.879905999704,2226.8265139995738
0.02,0.038,0.5,2749.543891000146,2463.7294509997214,2249.3319779998324
0.02,0.04,0.5,2734.059264000031,2463.0070159995435,2266.3232589996737
0.02,0.036,0.5,2758.6522160000295,2453.377960999585,2232.035389999557
