0.15,0.0232,0.5,3827.2548109995573,14674293.205891287,216867129667099.1,1637.8972069996041,2726546.44649358,7977620769259.431,1439.775979000378,2083354.846836407,4428252313437.781
0.15,0.0235,0.5,3683.998275999692,13644124.487898352,190016895818305.0,1801.7915409996529,3376033.344408329,13615826577967.477,1509.6657839999962,2296067.583108763,5435860691279.25
0.15,0.0233,0.5,3692.3342089996177,13679783.175685212,189564984249050.34,1784.0567809995848,3265659.35502433,11880647913566.57,1505.5422960003932,2282462.24573922,5360358148263.0
0.15,0.0237,0.5,3593.6697279996756,12960962.804397233,170355779154292.62,1883.6591499994558,3643801.2429916994,14800222637736.82,1547.6285729995675,2412684.7651613313,5995636050194.387
0.15,0.0238,0.5,3573.7496499997205,12823850.202984173,166990477952364.88,1909.533581999402,3748900.343927977,15786467720009.322,1579.3562300002152,2516279.2847874174,6559111277629.49
0.15,0.0234,0.5,3408.129560999514,11698088.004741864,140688258455929.6,2126.0960079991382,4697516.290137806,25343311968540.62,1659.783510999793,2800510.748773225,8368108981493.887
0.15,0.0236,0.5,3392.0625229996263,11572702.200424096,137131057624329.56,2219.6409959998437,5166225.214637425,31535041435185.49,1601.8361189994298,2587594.7300332403,6921628042948.258
