0.235,0.006,0.5,4812.703021001513,478.6579389998149,448.3627559998386
0.235,0.01,0.5,4673.190038000559,758.6283220000379,715.4515150003217
0.235,0.02,0.5,3548.11649899919,1964.3455429992798,1711.3222749994302
0.235,0.016,0.5,4336.581269999472,1247.7813100001454,1176.2905329997889
0.235,0.022,0.5,2937.8340470005032,2421.1836919996217,2098.8472459992927
0.235,0.004,0.5,4867.909451998523,340.77197200005577,314.75072500005285
0.235,0.002,0.5,4927.151333996623,205.538598999903,176.2810969999551
0.235,0.008,0.5,4735.211610999874,619.4981019999707,582.5216469999943
0.235,0.014,0.5,4460.053218000682,1068.0210279997016,1007.9226969997234
0.235,0.024,0.5,2811.479031000266,2453.5690379996568,2202.8461609996352
0.235,0.018,0.5,4108.625210999708,1469.179576000526,1373.8447660005554
0.235,0.012,0.5,4578.947045000428,908.6505319997439,856.578799999628
0.235,0.028,0.5,2743.929120999871,2460.9657969996065,2251.8032309996565
0.235,0.03,0.5,2727.652222999909,2458.7668029997403,2281.290992999726
0.235,0.026,0.5,2778.234459000054,2465.6371419996585,2222.145294999461
0.235,0.032,0.5,2719.6515100002284,2460.0272669996957,2289.49566299972
0.235,0.036,0.5,2685.548620999851,2473.037306999533,2314.0694769995284
0.235,0.034,0.5,2688.6984310001144,2478.265649999683,2312.7614529995562
0.235,0.038,0.5,2677.454866000004,2470.9541819996107,2323.0963949996676
0.235,0.04,0.5,2666.194454999958,2472.4872969998414,2334.5475189995555
