0.029,0.002,0.5,4876.78669499782,90.57956600002146,63.27990700001108
0.029,0.004,0.5,4820.024724000982,139.40803199998865,119.21981199991207
0.029,0.006,0.5,4749.28482399799,199.63892299989308,175.26639599996855
0.029,0.008,0.5,4660.15409500039,279.37547999995405,233.60057999993597
0.029,0.01,0.5,4604.600500000966,342.9299250000237,298.34595400000205
0.029,0.012,0.5,4541.238608000834,416.64582899981326,369.412829000001
0.029,0.014,0.5,4417.622523999909,528.387820999847,454.09279799984137
0.029,0.016,0.5,4274.8012629998875,668.8308130001207,562.5266429999605
0.029,0.018,0.5,4076.9219279992276,986.8174569998399,723.3241520000988
0.029,0.02,0.5,3397.4221789999215,2185.1544209997746,1567.349107999934
0.029,0.022,0.5,3172.4680360000216,2429.3165109996667,1812.09539599944
0.029,0.024,0.5,3090.407877999914,2337.6631489995834,1921.3669739992824
0.029,0.028,0.5,2867.3834530002187,2461.8457249997214,2143.4550789994337
0.029,0.026,0.5,2889.707985000167,2466.569319999927,2101.143752999234
0.029,0.03,0.5,2860.1108580003233,2394.379637999742,2151.2449729995346
0.029,0.032,0.5,2820.109568000258,2486.346299999711,2186.6171039994433
0.029,0.034,0.5,2790.238571000142,2461.240878999517,2217.027256999761
0.029,0.036,0.5,2783.3374340003284,2438.281507999556,2218.7237869996216
0.029,0.038,0.5,2762.8748280002246,2458.0024619997175,2233.783938999662
0.029,0.04,0.5,2736.954212000101,2479.471524999661,2260.8905949995456
