32,0.001,0.001,0.28676962890625,0.08247566270828247,0.006873713194697939
32,0.001,0.003,0.22108955078125,0.05132466497421265,0.0030722585993257783
32,0.001,0.007,0.170248046875,0.03266572933197021,0.0015353711111632947
32,0.001,0.015,0.13523125,0.02041861763000488,0.0006014127788232144
32,0.001,0.011,0.155804296875,0.02639479389190674,0.0009242673202204969
32,0.001,0.005,0.15758876953125,0.026714481258392334,0.0009184104477065376
32,0.001,0.009000000000000001,0.147293359375,0.02372564334869385,0.0007802154129711198
32,0.001,0.025,0.10039345703125,0.011360272121429444,0.00020008829420794426
32,0.001,0.023,0.10417197265625,0.012440239810943603,0.00023918501963898962
32,0.001,0.039,0.064673828125,0.004673778533935547,3.376577591370733e-05
32,0.001,0.021,0.1108453125,0.013779125213623046,0.0002818828189658234
32,0.001,0.037000000000000005,0.0813728515625,0.007649874114990234,9.775141698664811e-05
32,0.001,0.031,0.08305126953125,0.008049048900604249,0.0001163120532607536
32,0.001,0.019000000000000003,0.12653388671875,0.01818142099380493,0.0004936752863396578
32,0.001,0.033,0.08511943359375,0.00825920000076294,0.0001117424272707467
32,0.001,0.013000000000000001,0.13647783203125,0.020475175189971925,0.0005991510598473724
32,0.001,0.017,0.11276826171875,0.014473192882537842,0.0003476170906752486
32,0.001,0.035,0.077930078125,0.006917762756347656,7.558680274851213e-05
32,0.001,0.027000000000000003,0.09889140625,0.011036486434936524,0.00018593092691517087
32,0.001,0.029,0.090887890625,0.009379186820983886,0.0001399967195595309
32,0.001,0.043000000000000003,0.07657421875,0.006839193344116211,8.083638170792255e-05
32,0.001,0.047,0.07081298828125,0.005842534923553467,5.969972399752805e-05
32,0.001,0.055,0.05962421875,0.003976267051696777,2.4653304871208092e-05
32,0.001,0.077,0.05142646484375,0.002973220157623291,1.3825735011869255e-05
32,0.001,0.053000000000000005,0.0600876953125,0.00411736125946045,2.862981630514696e-05
32,0.001,0.065,0.0545716796875,0.0033222589492797852,1.7207804991812737e-05
32,0.001,0.045,0.06736171875,0.005230482482910156,4.665428892003547e-05
32,0.001,0.07100000000000001,0.05394677734375,0.003336172199249268,1.912840013983441e-05
32,0.001,0.057,0.05453994140625,0.0033254530906677245,1.7242844570046144e-05
32,0.001,0.079,0.0461111328125,0.0023919076919555666,9.153616070943826e-06
32,0.001,0.049,0.06040087890625,0.004142868709564209,2.848731543372196e-05
32,0.001,0.063,0.05224267578125,0.003033852291107178,1.408085081666286e-05
32,0.001,0.061,0.0544494140625,0.003361905860900879,1.8662913614207354e-05
32,0.001,0.041,0.06906005859375,0.005346296215057373,4.4550176043685494e-05
32,0.001,0.075,0.048833984375,0.0027621908187866213,1.3635734329545812e-05
32,0.001,0.067,0.0531794921875,0.003275967788696289,1.9143137546416256e-05
32,0.001,0.069,0.05085830078125,0.002934026050567627,1.4119044597191532e-05
32,0.001,0.051000000000000004,0.0596630859375,0.003991132926940918,2.463815587343561e-05
32,0.001,0.059000000000000004,0.0525916015625,0.0031019922256469725,1.5551370149296417e-05
32,0.001,0.07300000000000001,0.05275732421875,0.0032420174598693846,1.898727936031719e-05
32,0.001,0.095,0.04623447265625,0.0024559245109558106,1.0311726414056465e-05
32,0.001,0.097,0.0412123046875,0.0019144935607910156,6.090483114167e-06
32,0.001,0.08700000000000001,0.04684765625,0.0024626516342163085,9.540593378733319e-06
32,0.001,0.091,0.0454572265625,0.0023516151428222658,9.149241063278168e-06
32,0.001,0.081,0.0516572265625,0.0030039485931396483,1.4369064275888376e-05
32,0.0060404040404040404,0.003,0.27234052734375,0.0750307936668396,0.005833768431809858
32,0.0060404040404040404,0.005,0.23233330078125,0.05549416265487671,0.0033774293649311404
32,0.0060404040404040404,0.007,0.24974091796875,0.0631292181968689,0.004148072445909839
32,0.0060404040404040404,0.011,0.18950537109375,0.03741875829696655,0.0016100296642073773
32,0.0060404040404040404,0.001,0.27332861328125,0.07511404638290406,0.005748511496817355
32,0.001,0.099,0.04302333984375,0.0020815632820129393,7.091625185512385e-06
32,0.001,0.089,0.045551171875,0.002369668388366699,9.816135353139543e-06
32,0.001,0.093,0.04491669921875,0.002294820308685303,8.853197727421502e-06
32,0.0060404040404040404,0.009000000000000001,0.21610791015625,0.048168786334991456,0.0025708478460496737
32,0.001,0.083,0.0494181640625,0.0028080472946166992,1.3670246563742694e-05
32,0.001,0.085,0.0444564453125,0.0022225770950317384,7.9263927467764e-06
32,0.0060404040404040404,0.017,0.17126142578125,0.03052306127548218,0.0010669528140554575
32,0.0060404040404040404,0.015,0.13709658203125,0.0220698748588562,0.0007999422605967084
32,0.0060404040404040404,0.019000000000000003,0.12636572265625,0.01777686491012573,0.00045344892863095085
32,0.0060404040404040404,0.013000000000000001,0.1469330078125,0.023400497245788573,0.0007355717654279943
32,0.0060404040404040404,0.025,0.10081875,0.011524891471862793,0.0001996223382620883
32,0.0060404040404040404,0.023,0.10415546875,0.011995551109313964,0.00020783882314117364
32,0.0060404040404040404,0.021,0.11391142578125,0.014757676219940185,0.0003411173254614369
32,0.0060404040404040404,0.027000000000000003,0.100691796875,0.011345270919799805,0.00018972515326786378
32,0.0060404040404040404,0.043000000000000003,0.06819013671875,0.005490651988983154,5.5625543368932995e-05
32,0.0060404040404040404,0.045,0.06947451171875,0.005484668827056885,4.7733826821149706e-05
32,0.0060404040404040404,0.047,0.06563271484375,0.004831600093841553,3.554760393117249e-05
32,0.0060404040404040404,0.041,0.07373955078125,0.006357726764678955,7.173525652515309e-05
32,0.0060404040404040404,0.031,0.089662890625,0.008980927085876465,0.0001179096558060337
32,0.0060404040404040404,0.037000000000000005,0.0880703125,0.008765585708618163,0.0001169072097469325
32,0.0060404040404040404,0.035,0.07177802734375,0.005756094264984131,5.0040785585861156e-05
32,0.0060404040404040404,0.039,0.07561015625,0.006719604682922363,7.975665179164935e-05
32,0.0060404040404040404,0.049,0.06341494140625,0.0044895668983459475,3.1465334265976705e-05
32,0.0060404040404040404,0.055,0.057581640625,0.0038197832107543946,2.529426506935124e-05
32,0.0060404040404040404,0.053000000000000005,0.05946923828125,0.003957192325592041,2.367205157179342e-05
32,0.0060404040404040404,0.057,0.05531494140625,0.0034403321266174318,1.912433238730955e-05
32,0.0060404040404040404,0.033,0.08111396484375,0.0074840903282165526,9.172242513259334e-05
32,0.0060404040404040404,0.051000000000000004,0.06059462890625,0.004123292446136475,2.6596678368423454e-05
32,0.0060404040404040404,0.059000000000000004,0.0570568359375,0.0037909130096435545,2.5716851677861996e-05
32,0.0060404040404040404,0.029,0.09008115234375,0.009208564472198486,0.00013377856444649297
32,0.0060404040404040404,0.063,0.05309306640625,0.0032163294792175294,1.715139909165373e-05
32,0.0060404040404040404,0.065,0.052390234375,0.0031204193115234374,1.6234797142533352e-05
32,0.0060404040404040404,0.061,0.05475966796875,0.0033511401176452636,1.7849521933294454e-05
32,0.0060404040404040404,0.069,0.052133203125,0.003101861572265625,1.6301799253051287e-05
32,0.0060404040404040404,0.067,0.0505515625,0.002930181884765625,1.5378292068999144e-05
32,0.0060404040404040404,0.095,0.04175888671875,0.002032511615753174,8.56978992205768e-06
32,0.0060404040404040404,0.093,0.04390576171875,0.0021458735466003418,6.897272742844507e-06
32,0.0060404040404040404,0.091,0.0439427734375,0.0021883487701416016,7.93695893662516e-06
32,0.0060404040404040404,0.099,0.04113466796875,0.001883382511138916,5.483109360375238e-06
32,0.0060404040404040404,0.085,0.0482359375,0.0026320968627929686,1.1302663841343019e-05
32,0.0060404040404040404,0.07100000000000001,0.050267578125,0.002924137878417969,1.5559594765727525e-05
32,0.0060404040404040404,0.075,0.04841728515625,0.0026633320808410643,1.1688074227367907e-05
32,0.0060404040404040404,0.08700000000000001,0.0435927734375,0.0021291629791259765,7.226475474817562e-06
32,0.0060404040404040404,0.089,0.0436673828125,0.00212208251953125,7.012086010581697e-06
32,0.0060404040404040404,0.07300000000000001,0.05047177734375,0.002964734935760498,1.743880822932624e-05
32,0.0060404040404040404,0.081,0.04393349609375,0.0021608260154724122,7.4327208195427375e-06
32,0.0060404040404040404,0.097,0.04270654296875,0.0020608525276184083,6.977061180896271e-06
32,0.0060404040404040404,0.079,0.04627060546875,0.0024320303916931154,1.0029818721432094e-05
32,0.0060404040404040404,0.083,0.04680986328125,0.0024779648780822753,1.001940179930898e-05
32,0.0060404040404040404,0.077,0.047463671875,0.002560404396057129,1.07841559291046e-05
32,0.01108080808080808,0.005,0.2663248046875,0.07140600852966308,0.005198105488115107
32,0.01108080808080808,0.001,0.2693740234375,0.07352010459899902,0.0056470003385391465
32,0.01108080808080808,0.003,0.265769140625,0.07075830974578858,0.005041344108326485
32,0.01108080808080808,0.007,0.2458310546875,0.061176338577270506,0.003892868226349674
32,0.01108080808080808,0.011,0.17612255859375,0.03428023653030395,0.0015697190206531559
